web_scraper_order,web_scraper_start_url,brand,name,price,url,image
"1784123768-60","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Luv Hug Velvet Tint","Rs 1,000","https://koreanbeautypoint.com/shop/luv-hug-velvet-tint-4808","https://koreanbeautypoint.com/web/image/product.product/8606/image_1024/%5Bunleashia%20hug%20velvet%20tint%20no.1%5D%20Luv%20Hug%20Velvet%20Tint%20%28Be%20With%29?unique=affe57f"
"1784123768-61","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Glitterpedia Eye Palette","Rs 2,500","https://koreanbeautypoint.com/shop/glitterpedia-eye-palette-4658","https://koreanbeautypoint.com/web/image/product.product/8356/image_1024/%5Bunleashia%20glitterpedia%2002%20brown%5D%20Glitterpedia%20Eye%20Palette%20%28All%20Of%20Brown%29?unique=b5bbde2"
"1784123768-62","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Don't Touch Glass Pink Cushion Case","Rs 2,000","https://koreanbeautypoint.com/shop/unleashia-pink-cushion-cover-dont-touch-glass-pink-cushion-case-5195","https://koreanbeautypoint.com/web/image/product.product/9170/image_1024/%5Bunleashia%20pink%20cushion%20cover%5D%20Don%27t%20Touch%20Glass%20Pink%20Cushion%20Case?unique=8e5446f"
"1784123768-63","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Lift Lock Fixing Mascara No.1 Clear Black 3.7g","Rs 1,600","https://koreanbeautypoint.com/shop/unleashia-lock-mascara-no1-lift-lock-fixing-mascara-no1-clear-black-37g-5194","https://koreanbeautypoint.com/web/image/product.product/9169/image_1024/%5Bunleashia%20lock%20mascara%20no.1%5D%20Lift%20Lock%20Fixing%20Mascara%20No.1%20Clear%20Black%203.7g?unique=6d99133"
"1784123768-64","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Satin Wear Healthy-Green Cushion Cover Package","Rs 1,600","https://koreanbeautypoint.com/shop/unleashia-green-cushion-cover-satin-wear-healthy-green-cushion-cover-package-5193","https://koreanbeautypoint.com/web/image/product.product/9168/image_1024/%5Bunleashia%20green%20cushion%20cover%5D%20Satin%20Wear%20Healthy-Green%20Cushion%20Cover%20Package?unique=affe57f"
"1784123768-65","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Babe Skin Baby Blue Cushion Cover Package","Rs 2,000","https://koreanbeautypoint.com/shop/unleashia-blue-cushion-cover-babe-skin-baby-blue-cushion-cover-package-5191","https://koreanbeautypoint.com/web/image/product.product/9166/image_1024/%5Bunleashia%20blue%20cushion%20cover%5D%20Babe%20Skin%20Baby%20Blue%20Cushion%20Cover%20Package?unique=affe57f"
"1784123768-66","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Babe Skin Baby Blue Cushion 25N Good Night","Rs 3,000","https://koreanbeautypoint.com/shop/unleashia-blue-cushion-25n-babe-skin-baby-blue-cushion-25n-good-night-5190","https://koreanbeautypoint.com/web/image/product.product/9165/image_1024/%5Bunleashia%20blue%20cushion%2025N%5D%20Babe%20Skin%20Baby%20Blue%20Cushion%2025N%20Good%20Night?unique=affe57f"
"1784123768-67","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Niacinamide Banana Sun Serum 40ml","Rs 2,300","https://koreanbeautypoint.com/shop/unleashia-banana-spf-niacinamide-banana-sun-serum-40ml-5189","https://koreanbeautypoint.com/web/image/product.product/9164/image_1024/%5Bunleashia%20banana%20spf%5D%20Niacinamide%20Banana%20Sun%20Serum%2040ml?unique=339e199"
"1784123768-68","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Unleashia Babe Skin Baby Blue Cushion Re-Feel","Rs 2,000","https://koreanbeautypoint.com/shop/unleashia-babe-skin-baby-blue-cushion-re-feel-5188","https://koreanbeautypoint.com/web/image/product.product/9156/image_1024/%5Bunleashia%20blue%20cushion%20refill%2029N%5D%20Unleashia%20Babe%20Skin%20Baby%20Blue%20Cushion%20Re-Feel%20%28Afterglow%29?unique=affe57f"
"1784123768-69","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Babe Skin Baby Blue Cushion Cover Package","Rs 2,000","https://koreanbeautypoint.com/shop/unleashia-blue-cushion-cover-babe-skin-baby-blue-cushion-cover-package-5191","https://koreanbeautypoint.com/web/image/product.product/9166/image_1024/%5Bunleashia%20blue%20cushion%20cover%5D%20Babe%20Skin%20Baby%20Blue%20Cushion%20Cover%20Package?unique=affe57f"
"1784123768-70","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Babe Skin Baby Blue Cushion 25N Good Night","Rs 3,000","https://koreanbeautypoint.com/shop/unleashia-blue-cushion-25n-babe-skin-baby-blue-cushion-25n-good-night-5190","https://koreanbeautypoint.com/web/image/product.product/9165/image_1024/%5Bunleashia%20blue%20cushion%2025N%5D%20Babe%20Skin%20Baby%20Blue%20Cushion%2025N%20Good%20Night?unique=affe57f"
"1784123768-71","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Niacinamide Banana Sun Serum 40ml","Rs 2,300","https://koreanbeautypoint.com/shop/unleashia-banana-spf-niacinamide-banana-sun-serum-40ml-5189","https://koreanbeautypoint.com/web/image/product.product/9164/image_1024/%5Bunleashia%20banana%20spf%5D%20Niacinamide%20Banana%20Sun%20Serum%2040ml?unique=339e199"
"1784123768-72","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Unleashia Babe Skin Baby Blue Cushion Re-Feel","Rs 2,000","https://koreanbeautypoint.com/shop/unleashia-babe-skin-baby-blue-cushion-re-feel-5188","https://koreanbeautypoint.com/web/image/product.product/9156/image_1024/%5Bunleashia%20blue%20cushion%20refill%2029N%5D%20Unleashia%20Babe%20Skin%20Baby%20Blue%20Cushion%20Re-Feel%20%28Afterglow%29?unique=affe57f"
"1784123768-73","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Tinted Drop Jellying Cheek","Rs 1,000","https://koreanbeautypoint.com/shop/tinted-drop-jellying-cheek-5158","https://koreanbeautypoint.com/web/image/product.product/9124/image_1024/%5Bunleashia%20jellying%20cheek%20no.1%5D%20Tinted%20Drop%20Jellying%20Cheek%20%28Pink%20dream%29?unique=affe57f"
"1784123768-74","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Sunset Dazzle Gloss Balm","Rs 1,800","https://koreanbeautypoint.com/shop/sunset-dazzle-gloss-balm-5152","https://koreanbeautypoint.com/web/image/product.product/9110/image_1024/%5Bunleashia%20gloss%20balm%20no.5%5D%20Sunset%20Dazzle%20Gloss%20Balm%20%28Amalfi%29?unique=affe57f"
"1784123768-75","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Sisua Berry Shot Lip Tint","Rs 1,200","https://koreanbeautypoint.com/shop/sisua-berry-shot-lip-tint-5095","https://koreanbeautypoint.com/web/image/product.product/9039/image_1024/%5Bsisua%20lip%20tint%2005%20calm%20grape%5D%20Sisua%20Berry%20Shot%20Lip%20Tint%20%28Calm%20Grape%29?unique=affe57f"
"1784123768-76","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Shaper Defining Eyebrow Pencil 3 Colors","Rs 800","https://koreanbeautypoint.com/shop/shaper-defining-eyebrow-pencil-3-colors-5091","https://koreanbeautypoint.com/web/image/product.product/9033/image_1024/%5Bunleashia%20brow%20shaper%2002%5D%20Shaper%20Defining%20Eyebrow%20Pencil%203%20Colors%20%28Kraft%20Brown%29?unique=affe57f"
"1784123768-77","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Satin Wear Healthy-Green Cushion Re-Feel","Rs 1,500","https://koreanbeautypoint.com/shop/satin-wear-healthy-green-cushion-re-feel-5051","https://koreanbeautypoint.com/web/image/product.product/8981/image_1024/%5Bunleashia%20green%20cushion%20refill%2029N%5D%20Satin%20Wear%20Healthy-Green%20Cushion%20Re-Feel%20%28Bamboo%29?unique=affe57f"
"1784123768-78","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Real Fine 1mm Eyebrow Pencil","Rs 1,000","https://koreanbeautypoint.com/shop/real-fine-1mm-eyebrow-pencil-5019","https://koreanbeautypoint.com/web/image/product.product/8929/image_1024/%5Bunleashia%20fine%20eyebrow%20no.2%5D%20Real%20Fine%201mm%20Eyebrow%20Pencil%20%28Mud%20brown%29?unique=0f3c063"
"1784123768-79","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Pillow Kiss Lip Pencil 0.3g","Rs 1,000","https://koreanbeautypoint.com/shop/pillow-kiss-lip-pencil-03g-4985","https://koreanbeautypoint.com/web/image/product.product/8887/image_1024/%5Bunleashia%20pillow%20pencil%20no.3%5D%20Pillow%20Kiss%20Lip%20Pencil%200.3g%20%28Bare%20shadow%29?unique=affe57f"
"1784123768-80","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Oh! Happy Day Lip Pencil","Rs 1,200","https://koreanbeautypoint.com/shop/oh-happy-day-lip-pencil-4963","https://koreanbeautypoint.com/web/image/product.product/8860/image_1024/%5Bunleashia%20oh%21%20lip%20pencil%2006%5D%20Oh%21%20Happy%20Day%20Lip%20Pencil%20%28After%20Party%29?unique=affe57f"
"1784123768-81","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Mood Shower Face Palette","Rs 1,000","https://koreanbeautypoint.com/shop/mood-shower-face-palette-4917","https://koreanbeautypoint.com/web/image/product.product/8802/image_1024/%5Bunleashia%20mood%20palette%20100%5D%20Mood%20Shower%20Face%20Palette%20%28Ballerina%29?unique=affe57f"
"1784123768-82","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Mood Shower Eye Palette","Rs 1,000","https://koreanbeautypoint.com/shop/mood-shower-eye-palette-4916","https://koreanbeautypoint.com/web/image/product.product/8799/image_1024/%5Bunleashia%20mood%20palette%2003%5D%20Mood%20Shower%20Eye%20Palette%20%28Nude%20Shower%29?unique=affe57f"
"1784123768-83","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","MINEST Hold On Tight Concealer","Rs 1,500","https://koreanbeautypoint.com/shop/unleashia-minest-concealer-30-almond-minest-hold-on-tight-concealer-4899","https://koreanbeautypoint.com/web/image/product.product/8770/image_1024/%5Bunleashia%20minest%20concealer%203.0%20almond%5D%20MINEST%20Hold%20On%20Tight%20Concealer?unique=affe57f"
"1784123768-84","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Refreshing Time Cleansing Water 400ml","Rs 2,600","https://koreanbeautypoint.com/shop/unleashia-cw-refreshing-time-cleansing-water-400ml-5192","https://koreanbeautypoint.com/web/image/product.product/9167/image_1024/%5Bunleashia%20cw%5D%20Refreshing%20Time%20Cleansing%20Water%20400ml?unique=affe57f"
"1784123768-85","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Tap Me Palette Duo","Rs 1,300","https://koreanbeautypoint.com/shop/tap-me-palette-duo-5154","https://koreanbeautypoint.com/web/image/product.product/9118/image_1024/%5Bunleashia%20tap%20me%20duo%2002%5D%20Tap%20Me%20Palette%20Duo%20%28Groovy%29?unique=affe57f"
"1784123768-86","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Tasmanian Pepper Calming 2-Piece Pad 70 Pads","Rs 3,500","https://koreanbeautypoint.com/shop/sisua-pepper-toner-pad-tasmanian-pepper-calming-2-piece-pad-70-pads-5097","https://koreanbeautypoint.com/web/image/product.product/9045/image_1024/%5Bsisua%20pepper%20toner%20pad%5D%20Tasmanian%20Pepper%20Calming%202-Piece%20Pad%2070%20Pads?unique=affe57f"
"1784123768-87","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Sisua Butter Waffle Dough Blusher","Rs 2,500","https://koreanbeautypoint.com/shop/sisua-waffle-blush-01-sisua-butter-waffle-dough-blusher-5096","https://koreanbeautypoint.com/web/image/product.product/9044/image_1024/%5Bsisua%20waffle%20blush%2001%5D%20Sisua%20Butter%20Waffle%20Dough%20Blusher?unique=affe57f"
"1784123768-88","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Satin Wear Healthy-Green Cushion RE-FEEL","Rs 1,500","https://koreanbeautypoint.com/shop/satin-wear-healthy-green-cushion-re-feel-5052","https://koreanbeautypoint.com/web/image/product.product/8989/image_1024/%5Bunleashia%20green%20cushion%20refill%2023W%5D%20Satin%20Wear%20Healthy-Green%20Cushion%20RE-FEEL%20%28Bisque%29?unique=affe57f"
"1784123768-89","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Satin Wear Healthy-Green Cushion","Rs 3,000","https://koreanbeautypoint.com/shop/satin-wear-healthy-green-cushion-5050","https://koreanbeautypoint.com/web/image/product.product/8977/image_1024/%5Bunleashia%20green%20cushion%2023W%5D%20Satin%20Wear%20Healthy-Green%20Cushion%20%28Bisque%29?unique=affe57f"
"1784123768-90","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Red Pepper Paste Lip Balm+ Free Gift – 3 Colors","Rs 1,500","https://koreanbeautypoint.com/shop/red-pepper-paste-lip-balm-free-gift-3-colors-5020","https://koreanbeautypoint.com/web/image/product.product/8931/image_1024/%5Bunleashia%20pepper%20lip%20balm%2003%5D%20Red%20Pepper%20Paste%20Lip%20Balm%2B%20Free%20Gift%20%E2%80%93%203%20Colors%20%28Delicious%20Spicy%20Recipe%29?unique=affe57f"
"1784123768-91","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Pretty Easy Glitter Stick Renewal 7 Colors","Rs 1,300","https://koreanbeautypoint.com/shop/pretty-easy-glitter-stick-renewal-7-colors-4986","https://koreanbeautypoint.com/web/image/product.product/8890/image_1024/%5Bunleashia%20glitter%20stick%2003%5D%20Pretty%20Easy%20Glitter%20Stick%20Renewal%207%20Colors%20%28Brave%29?unique=affe57f"
"1784123768-92","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=3","Non-Sticky Dazzle Tint","Rs 1,300","https://koreanbeautypoint.com/shop/non-sticky-dazzle-tint-4958","https://koreanbeautypoint.com/web/image/product.product/8848/image_1024/%5Bunleashia%20dazzle%20tint%2001%5D%20Non-Sticky%20Dazzle%20Tint%20%28Blink%29?unique=a00be12"
"1784123777-93","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=134","DIVE-IN Low Molecular Hyaluronic Acid Toner Mini 50ml","Rs 1,000","https://koreanbeautypoint.com/shop/torriden-dive-in-ha-toner-mini-dive-in-low-molecular-hyaluronic-acid-toner-mini-50ml-5175","https://koreanbeautypoint.com/web/image/product.product/9142/image_1024/%5Btorriden%20dive%20in%20ha%20toner%20mini%5D%20DIVE-IN%20Low%20Molecular%20Hyaluronic%20Acid%20Toner%20Mini%2050ml?unique=5b85ee3"
"1784123777-94","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=134","DIVE-IN Low Molecular Hyaluronic Acid Soothing Cream","Rs 700","https://koreanbeautypoint.com/shop/dive-in-low-molecular-hyaluronic-acid-soothing-cream-5174","https://koreanbeautypoint.com/web/image/product.product/10584/image_1024/%5Btorriden%20dive%20in%20ha%20soothing%20cream%5D%20DIVE-IN%20Low%20Molecular%20Hyaluronic%20Acid%20Soothing%20Cream%20%28100ml%29?unique=affe57f"
"1784123777-95","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=134","DIVE-IN Low Molecular Hyaluronic Acid Skin Booster 200ml","Rs 3,300","https://koreanbeautypoint.com/shop/torriden-dive-in-ha-skin-booster-dive-in-low-molecular-hyaluronic-acid-skin-booster-200ml-5173","https://koreanbeautypoint.com/web/image/product.product/9140/image_1024/%5Btorriden%20dive%20in%20ha%20skin%20booster%5D%20DIVE-IN%20Low%20Molecular%20Hyaluronic%20Acid%20Skin%20Booster%20200ml?unique=affe57f"
"1784123777-96","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=134","DIVE-IN Low Molecular Hyaluronic Acid Mask 1 X 27ml","Rs 320","https://koreanbeautypoint.com/shop/torriden-dive-in-ha-sheetmask-dive-in-low-molecular-hyaluronic-acid-mask-1-x-27ml-5172","https://koreanbeautypoint.com/web/image/product.product/9139/image_1024/%5Btorriden%20dive%20in%20ha%20sheetmask%5D%20DIVE-IN%20Low%20Molecular%20Hyaluronic%20Acid%20Mask%201%20X%2027ml?unique=60c206e"
"1784123777-97","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=134","DIVE-IN Low Molecular Hyaluronic Acid Serum","Rs 700","https://koreanbeautypoint.com/shop/dive-in-low-molecular-hyaluronic-acid-serum-5171","https://koreanbeautypoint.com/web/image/product.product/10582/image_1024/%5Btorriden%20dive%20in%20ha%20serum%20mini%5D%20DIVE-IN%20Low%20Molecular%20Hyaluronic%20Acid%20Serum%20%2820ml%29?unique=433b209"
"1784123777-98","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=134","Solid In Ceramide Lip Essence 11ml","Rs 800","https://koreanbeautypoint.com/shop/torriden-ceramide-lip-essence-solid-in-ceramide-lip-essence-11ml-5168","https://koreanbeautypoint.com/web/image/product.product/9135/image_1024/%5Btorriden%20ceramide%20lip%20essence%5D%20Solid%20In%20Ceramide%20Lip%20Essence%2011ml?unique=507b499"
"1784123777-99","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=134","DIVE-IN Low Molecular Hyaluronic Acid Cream Mini 20ml","Rs 700","https://koreanbeautypoint.com/shop/torriden-dive-in-ha-cream-mini-dive-in-low-molecular-hyaluronic-acid-cream-mini-20ml-7687","https://koreanbeautypoint.com/web/image/product.product/11705/image_1024/%5Btorriden%20dive%20in%20ha%20cream%20mini%5D%20DIVE-IN%20Low%20Molecular%20Hyaluronic%20Acid%20Cream%20Mini%2020ml?unique=712c3ae"
"1784123777-100","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=134","DIVE-IN Low Molecular Hyaluronic Acid Multi Pad 80 Sheets 145ml","","https://koreanbeautypoint.com/shop/torriden-dive-in-ha-pad-dive-in-low-molecular-hyaluronic-acid-multi-pad-80-sheets-145ml-5170","https://koreanbeautypoint.com/web/image/product.product/9137/image_1024/%5Btorriden%20dive%20in%20ha%20pad%5D%20DIVE-IN%20Low%20Molecular%20Hyaluronic%20Acid%20Multi%20Pad%2080%20Sheets%20145ml?unique=affe57f"
"1784123777-101","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=134","Balanceful Cica Cream 80ml","Rs 3,000","https://koreanbeautypoint.com/shop/torriden-cica-cream-balanceful-cica-cream-80ml-5169","https://koreanbeautypoint.com/web/image/product.product/9136/image_1024/%5Btorriden%20cica%20cream%5D%20Balanceful%20Cica%20Cream%2080ml?unique=affe57f"
